Location,Month,Population,Antibiotic,Class,Spectrum,Is_Combination,Quantity_Sold,Latitude,Longitude
Sagar,2024-03,700000,Meropenem,Carbapenem,Very Broad,0,72,23.84,78.74
Sagar,2024-04,700000,Amoxicillin,Penicillin,Narrow,0,1813,23.84,78.74
Sagar,2024-04,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2539,23.84,78.74
Sagar,2024-04,700000,Azithromycin,Macrolide,Broad,0,2023,23.84,78.74
Sagar,2024-04,700000,Cefixime,Cephalosporin,Broad,0,1700,23.84,78.74
Sagar,2024-04,700000,Ceftriaxone,Cephalosporin,Broad,0,693,23.84,78.74
Sagar,2024-04,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1368,23.84,78.74
Sagar,2024-04,700000,Doxycycline,Tetracycline,Broad,0,1186,23.84,78.74
Sagar,2024-04,700000,Metronidazole,Nitroimidazole,Narrow,0,1193,23.84,78.74
Sagar,2024-04,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1232,23.84,78.74
Sagar,2024-04,700000,Meropenem,Carbapenem,Very Broad,0,85,23.84,78.74
Sagar,2024-05,700000,Amoxicillin,Penicillin,Narrow,0,1817,23.84,78.74
Sagar,2024-05,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2487,23.84,78.74
Sagar,2024-05,700000,Azithromycin,Macrolide,Broad,0,2048,23.84,78.74
Sagar,2024-05,700000,Cefixime,Cephalosporin,Broad,0,1604,23.84,78.74
Sagar,2024-05,700000,Ceftriaxone,Cephalosporin,Broad,0,686,23.84,78.74
Sagar,2024-05,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1492,23.84,78.74
Sagar,2024-05,700000,Doxycycline,Tetracycline,Broad,0,1261,23.84,78.74
Sagar,2024-05,700000,Metronidazole,Nitroimidazole,Narrow,0,1274,23.84,78.74
Sagar,2024-05,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1075,23.84,78.74
Sagar,2024-05,700000,Meropenem,Carbapenem,Very Broad,0,78,23.84,78.74
Sagar,2024-06,700000,Amoxicillin,Penicillin,Narrow,0,1708,23.84,78.74
Sagar,2024-06,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2723,23.84,78.74
Sagar,2024-06,700000,Azithromycin,Macrolide,Broad,0,2075,23.84,78.74
Sagar,2024-06,700000,Cefixime,Cephalosporin,Broad,0,1392,23.84,78.74
Sagar,2024-06,700000,Ceftriaxone,Cephalosporin,Broad,0,588,23.84,78.74
Sagar,2024-06,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1485,23.84,78.74
Sagar,2024-06,700000,Doxycycline,Tetracycline,Broad,0,1318,23.84,78.74
Sagar,2024-06,700000,Metronidazole,Nitroimidazole,Narrow,0,1235,23.84,78.74
Sagar,2024-06,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1006,23.84,78.74
Sagar,2024-06,700000,Meropenem,Carbapenem,Very Broad,0,77,23.84,78.74
Sagar,2024-07,700000,Amoxicillin,Penicillin,Narrow,0,1747,23.84,78.74
Sagar,2024-07,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2470,23.84,78.74
Sagar,2024-07,700000,Azithromycin,Macrolide,Broad,0,1810,23.84,78.74
Sagar,2024-07,700000,Cefixime,Cephalosporin,Broad,0,1410,23.84,78.74
Sagar,2024-07,700000,Ceftriaxone,Cephalosporin,Broad,0,571,23.84,78.74
Sagar,2024-07,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1481,23.84,78.74
Sagar,2024-07,700000,Doxycycline,Tetracycline,Broad,0,1094,23.84,78.74
Sagar,2024-07,700000,Metronidazole,Nitroimidazole,Narrow,0,1171,23.84,78.74
Sagar,2024-07,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,998,23.84,78.74
Sagar,2024-07,700000,Meropenem,Carbapenem,Very Broad,0,66,23.84,78.74
Sagar,2024-08,700000,Amoxicillin,Penicillin,Narrow,0,1544,23.84,78.74
Sagar,2024-08,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2056,23.84,78.74
Sagar,2024-08,700000,Azithromycin,Macrolide,Broad,0,1865,23.84,78.74
Sagar,2024-08,700000,Cefixime,Cephalosporin,Broad,0,1356,23.84,78.74
Sagar,2024-08,700000,Ceftriaxone,Cephalosporin,Broad,0,572,23.84,78.74
Sagar,2024-08,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1288,23.84,78.74
Sagar,2024-08,700000,Doxycycline,Tetracycline,Broad,0,1079,23.84,78.74
Sagar,2024-08,700000,Metronidazole,Nitroimidazole,Narrow,0,1211,23.84,78.74
Sagar,2024-08,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,833,23.84,78.74
Sagar,2024-08,700000,Meropenem,Carbapenem,Very Broad,0,65,23.84,78.74
Sagar,2024-09,700000,Amoxicillin,Penicillin,Narrow,0,1506,23.84,78.74
Sagar,2024-09,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2305,23.84,78.74
Sagar,2024-09,700000,Azithromycin,Macrolide,Broad,0,2156,23.84,78.74
Sagar,2024-09,700000,Cefixime,Cephalosporin,Broad,0,1365,23.84,78.74
Sagar,2024-09,700000,Ceftriaxone,Cephalosporin,Broad,0,590,23.84,78.74
Sagar,2024-09,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1204,23.84,78.74
Sagar,2024-09,700000,Doxycycline,Tetracycline,Broad,0,939,23.84,78.74
Sagar,2024-09,700000,Metronidazole,Nitroimidazole,Narrow,0,1032,23.84,78.74
Sagar,2024-09,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,922,23.84,78.74
Sagar,2024-09,700000,Meropenem,Carbapenem,Very Broad,0,66,23.84,78.74
Sagar,2024-10,700000,Amoxicillin,Penicillin,Narrow,0,1408,23.84,78.74
Sagar,2024-10,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2117,23.84,78.74
Sagar,2024-10,700000,Azithromycin,Macrolide,Broad,0,1769,23.84,78.74
Sagar,2024-10,700000,Cefixime,Cephalosporin,Broad,0,1350,23.84,78.74
Sagar,2024-10,700000,Ceftriaxone,Cephalosporin,Broad,0,567,23.84,78.74
Sagar,2024-10,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1118,23.84,78.74
Sagar,2024-10,700000,Doxycycline,Tetracycline,Broad,0,1053,23.84,78.74
Sagar,2024-10,700000,Metronidazole,Nitroimidazole,Narrow,0,990,23.84,78.74
Sagar,2024-10,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,886,23.84,78.74
Sagar,2024-10,700000,Meropenem,Carbapenem,Very Broad,0,62,23.84,78.74
Sagar,2024-11,700000,Amoxicillin,Penicillin,Narrow,0,1413,23.84,78.74
Sagar,2024-11,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2310,23.84,78.74
Sagar,2024-11,700000,Azithromycin,Macrolide,Broad,0,1975,23.84,78.74
Sagar,2024-11,700000,Cefixime,Cephalosporin,Broad,0,1235,23.84,78.74
Sagar,2024-11,700000,Ceftriaxone,Cephalosporin,Broad,0,548,23.84,78.74
Sagar,2024-11,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1224,23.84,78.74
Sagar,2024-11,700000,Doxycycline,Tetracycline,Broad,0,989,23.84,78.74
Sagar,2024-11,700000,Metronidazole,Nitroimidazole,Narrow,0,1026,23.84,78.74
Sagar,2024-11,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,970,23.84,78.74
Sagar,2024-11,700000,Meropenem,Carbapenem,Very Broad,0,62,23.84,78.74
Sagar,2024-12,700000,Amoxicillin,Penicillin,Narrow,0,1553,23.84,78.74
Sagar,2024-12,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2124,23.84,78.74
Sagar,2024-12,700000,Azithromycin,Macrolide,Broad,0,2064,23.84,78.74
Sagar,2024-12,700000,Cefixime,Cephalosporin,Broad,0,1230,23.84,78.74
Sagar,2024-12,700000,Ceftriaxone,Cephalosporin,Broad,0,600,23.84,78.74
Sagar,2024-12,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1250,23.84,78.74
Sagar,2024-12,700000,Doxycycline,Tetracycline,Broad,0,1071,23.84,78.74
Sagar,2024-12,700000,Metronidazole,Nitroimidazole,Narrow,0,997,23.84,78.74
Sagar,2024-12,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,941,23.84,78.74
Sagar,2024-12,700000,Meropenem,Carbapenem,Very Broad,0,73,23.84,78.74
Sagar,2025-01,700000,Amoxicillin,Penicillin,Narrow,0,1525,23.84,78.74
Sagar,2025-01,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2583,23.84,78.74
Sagar,2025-01,700000,Azithromycin,Macrolide,Broad,0,2165,23.84,78.74
Sagar,2025-01,700000,Cefixime,Cephalosporin,Broad,0,1184,23.84,78.74
Sagar,2025-01,700000,Ceftriaxone,Cephalosporin,Broad,0,695,23.84,78.74
Sagar,2025-01,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1422,23.84,78.74
Sagar,2025-01,700000,Doxycycline,Tetracycline,Broad,0,1185,23.84,78.74
Sagar,2025-01,700000,Metronidazole,Nitroimidazole,Narrow,0,1149,23.84,78.74
Sagar,2025-01,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,845,23.84,78.74
Sagar,2025-01,700000,Meropenem,Carbapenem,Very Broad,0,75,23.84,78.74
Sagar,2025-02,700000,Amoxicillin,Penicillin,Narrow,0,1754,23.84,78.74
Sagar,2025-02,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2656,23.84,78.74
Sagar,2025-02,700000,Azithromycin,Macrolide,Broad,0,2248,23.84,78.74
Sagar,2025-02,700000,Cefixime,Cephalosporin,Broad,0,1456,23.84,78.74
Sagar,2025-02,700000,Ceftriaxone,Cephalosporin,Broad,0,686,23.84,78.74
Sagar,2025-02,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1330,23.84,78.74
Sagar,2025-02,700000,Doxycycline,Tetracycline,Broad,0,1405,23.84,78.74
Sagar,2025-02,700000,Metronidazole,Nitroimidazole,Narrow,0,1431,23.84,78.74
Sagar,2025-02,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1191,23.84,78.74
Sagar,2025-02,700000,Meropenem,Carbapenem,Very Broad,0,85,23.84,78.74
Sagar,2025-03,700000,Amoxicillin,Penicillin,Narrow,0,1905,23.84,78.74
Sagar,2025-03,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2852,23.84,78.74
Sagar,2025-03,700000,Azithromycin,Macrolide,Broad,0,2017,23.84,78.74
Sagar,2025-03,700000,Cefixime,Cephalosporin,Broad,0,1808,23.84,78.74
Sagar,2025-03,700000,Ceftriaxone,Cephalosporin,Broad,0,734,23.84,78.74
Sagar,2025-03,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1531,23.84,78.74
Sagar,2025-03,700000,Doxycycline,Tetracycline,Broad,0,1148,23.84,78.74
Sagar,2025-03,700000,Metronidazole,Nitroimidazole,Narrow,0,1218,23.84,78.74
Sagar,2025-03,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,974,23.84,78.74
Sagar,2025-03,700000,Meropenem,Carbapenem,Very Broad,0,88,23.84,78.74
Sagar,2025-04,700000,Amoxicillin,Penicillin,Narrow,0,1806,23.84,78.74
Sagar,2025-04,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2674,23.84,78.74
Sagar,2025-04,700000,Azithromycin,Macrolide,Broad,0,2005,23.84,78.74
Sagar,2025-04,700000,Cefixime,Cephalosporin,Broad,0,1657,23.84,78.74
Sagar,2025-04,700000,Ceftriaxone,Cephalosporin,Broad,0,661,23.84,78.74
Sagar,2025-04,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1634,23.84,78.74
Sagar,2025-04,700000,Doxycycline,Tetracycline,Broad,0,1146,23.84,78.74
Sagar,2025-04,700000,Metronidazole,Nitroimidazole,Narrow,0,1213,23.84,78.74
Sagar,2025-04,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,921,23.84,78.74
Sagar,2025-04,700000,Meropenem,Carbapenem,Very Broad,0,68,23.84,78.74
Sagar,2025-05,700000,Amoxicillin,Penicillin,Narrow,0,2038,23.84,78.74
Sagar,2025-05,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3008,23.84,78.74
Sagar,2025-05,700000,Azithromycin,Macrolide,Broad,0,2113,23.84,78.74
Sagar,2025-05,700000,Cefixime,Cephalosporin,Broad,0,1624,23.84,78.74
Sagar,2025-05,700000,Ceftriaxone,Cephalosporin,Broad,0,738,23.84,78.74
Sagar,2025-05,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1509,23.84,78.74
Sagar,2025-05,700000,Doxycycline,Tetracycline,Broad,0,1315,23.84,78.74
Sagar,2025-05,700000,Metronidazole,Nitroimidazole,Narrow,0,1281,23.84,78.74
Sagar,2025-05,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1124,23.84,78.74
Sagar,2025-05,700000,Meropenem,Carbapenem,Very Broad,0,82,23.84,78.74
Sagar,2025-06,700000,Amoxicillin,Penicillin,Narrow,0,1569,23.84,78.74
Sagar,2025-06,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2870,23.84,78.74
Sagar,2025-06,700000,Azithromycin,Macrolide,Broad,0,2029,23.84,78.74
Sagar,2025-06,700000,Cefixime,Cephalosporin,Broad,0,1586,23.84,78.74
Sagar,2025-06,700000,Ceftriaxone,Cephalosporin,Broad,0,722,23.84,78.74
Sagar,2025-06,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1465,23.84,78.74
Sagar,2025-06,700000,Doxycycline,Tetracycline,Broad,0,1306,23.84,78.74
Sagar,2025-06,700000,Metronidazole,Nitroimidazole,Narrow,0,1066,23.84,78.74
Sagar,2025-06,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1052,23.84,78.74
Sagar,2025-06,700000,Meropenem,Carbapenem,Very Broad,0,80,23.84,78.74
Sagar,2025-07,700000,Amoxicillin,Penicillin,Narrow,0,1377,23.84,78.74
Sagar,2025-07,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2653,23.84,78.74
Sagar,2025-07,700000,Azithromycin,Macrolide,Broad,0,2228,23.84,78.74
Sagar,2025-07,700000,Cefixime,Cephalosporin,Broad,0,1416,23.84,78.74
Sagar,2025-07,700000,Ceftriaxone,Cephalosporin,Broad,0,617,23.84,78.74
Sagar,2025-07,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1457,23.84,78.74
Sagar,2025-07,700000,Doxycycline,Tetracycline,Broad,0,1187,23.84,78.74
Sagar,2025-07,700000,Metronidazole,Nitroimidazole,Narrow,0,1312,23.84,78.74
Sagar,2025-07,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,1085,23.84,78.74
Sagar,2025-07,700000,Meropenem,Carbapenem,Very Broad,0,84,23.84,78.74
Sagar,2025-08,700000,Amoxicillin,Penicillin,Narrow,0,1435,23.84,78.74
Sagar,2025-08,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2352,23.84,78.74
Sagar,2025-08,700000,Azithromycin,Macrolide,Broad,0,1698,23.84,78.74
Sagar,2025-08,700000,Cefixime,Cephalosporin,Broad,0,1432,23.84,78.74
Sagar,2025-08,700000,Ceftriaxone,Cephalosporin,Broad,0,559,23.84,78.74
Sagar,2025-08,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1239,23.84,78.74
Sagar,2025-08,700000,Doxycycline,Tetracycline,Broad,0,1115,23.84,78.74
Sagar,2025-08,700000,Metronidazole,Nitroimidazole,Narrow,0,1010,23.84,78.74
Sagar,2025-08,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,994,23.84,78.74
Sagar,2025-08,700000,Meropenem,Carbapenem,Very Broad,0,66,23.84,78.74
Sagar,2025-09,700000,Amoxicillin,Penicillin,Narrow,0,1421,23.84,78.74
Sagar,2025-09,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2445,23.84,78.74
Sagar,2025-09,700000,Azithromycin,Macrolide,Broad,0,1860,23.84,78.74
Sagar,2025-09,700000,Cefixime,Cephalosporin,Broad,0,1415,23.84,78.74
Sagar,2025-09,700000,Ceftriaxone,Cephalosporin,Broad,0,563,23.84,78.74
Sagar,2025-09,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1108,23.84,78.74
Sagar,2025-09,700000,Doxycycline,Tetracycline,Broad,0,1121,23.84,78.74
Sagar,2025-09,700000,Metronidazole,Nitroimidazole,Narrow,0,1058,23.84,78.74
Sagar,2025-09,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,971,23.84,78.74
Sagar,2025-09,700000,Meropenem,Carbapenem,Very Broad,0,70,23.84,78.74
Sagar,2025-10,700000,Amoxicillin,Penicillin,Narrow,0,1336,23.84,78.74
Sagar,2025-10,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2323,23.84,78.74
Sagar,2025-10,700000,Azithromycin,Macrolide,Broad,0,1769,23.84,78.74
Sagar,2025-10,700000,Cefixime,Cephalosporin,Broad,0,1383,23.84,78.74
Sagar,2025-10,700000,Ceftriaxone,Cephalosporin,Broad,0,531,23.84,78.74
Sagar,2025-10,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1314,23.84,78.74
Sagar,2025-10,700000,Doxycycline,Tetracycline,Broad,0,1037,23.84,78.74
Sagar,2025-10,700000,Metronidazole,Nitroimidazole,Narrow,0,1066,23.84,78.74
Sagar,2025-10,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,845,23.84,78.74
Sagar,2025-10,700000,Meropenem,Carbapenem,Very Broad,0,65,23.84,78.74
Sagar,2025-11,700000,Amoxicillin,Penicillin,Narrow,0,1460,23.84,78.74
Sagar,2025-11,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2444,23.84,78.74
Sagar,2025-11,700000,Azithromycin,Macrolide,Broad,0,1929,23.84,78.74
Sagar,2025-11,700000,Cefixime,Cephalosporin,Broad,0,1358,23.84,78.74
Sagar,2025-11,700000,Ceftriaxone,Cephalosporin,Broad,0,633,23.84,78.74
Sagar,2025-11,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1385,23.84,78.74
Sagar,2025-11,700000,Doxycycline,Tetracycline,Broad,0,1052,23.84,78.74
Sagar,2025-11,700000,Metronidazole,Nitroimidazole,Narrow,0,1083,23.84,78.74
Sagar,2025-11,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,875,23.84,78.74
Sagar,2025-11,700000,Meropenem,Carbapenem,Very Broad,0,66,23.84,78.74
Sagar,2025-12,700000,Amoxicillin,Penicillin,Narrow,0,1623,23.84,78.74
Sagar,2025-12,700000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2589,23.84,78.74
Sagar,2025-12,700000,Azithromycin,Macrolide,Broad,0,1855,23.84,78.74
Sagar,2025-12,700000,Cefixime,Cephalosporin,Broad,0,1504,23.84,78.74
Sagar,2025-12,700000,Ceftriaxone,Cephalosporin,Broad,0,580,23.84,78.74
Sagar,2025-12,700000,Ciprofloxacin,Fluoroquinolone,Broad,0,1226,23.84,78.74
Sagar,2025-12,700000,Doxycycline,Tetracycline,Broad,0,1199,23.84,78.74
Sagar,2025-12,700000,Metronidazole,Nitroimidazole,Narrow,0,1231,23.84,78.74
Sagar,2025-12,700000,Cotrimoxazole,Sulfonamide combination,Broad,1,982,23.84,78.74
Sagar,2025-12,700000,Meropenem,Carbapenem,Very Broad,0,74,23.84,78.74
Rewa,2024-01,650000,Amoxicillin,Penicillin,Narrow,0,1644,24.54,81.3
Rewa,2024-01,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2497,24.54,81.3
Rewa,2024-01,650000,Azithromycin,Macrolide,Broad,0,1768,24.54,81.3
Rewa,2024-01,650000,Cefixime,Cephalosporin,Broad,0,1566,24.54,81.3
Rewa,2024-01,650000,Ceftriaxone,Cephalosporin,Broad,0,612,24.54,81.3
Rewa,2024-01,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1236,24.54,81.3
Rewa,2024-01,650000,Doxycycline,Tetracycline,Broad,0,976,24.54,81.3
Rewa,2024-01,650000,Metronidazole,Nitroimidazole,Narrow,0,1123,24.54,81.3
Rewa,2024-01,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,911,24.54,81.3
Rewa,2024-01,650000,Meropenem,Carbapenem,Very Broad,0,70,24.54,81.3
Rewa,2024-02,650000,Amoxicillin,Penicillin,Narrow,0,1502,24.54,81.3
Rewa,2024-02,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2335,24.54,81.3
Rewa,2024-02,650000,Azithromycin,Macrolide,Broad,0,2129,24.54,81.3
Rewa,2024-02,650000,Cefixime,Cephalosporin,Broad,0,1391,24.54,81.3
Rewa,2024-02,650000,Ceftriaxone,Cephalosporin,Broad,0,610,24.54,81.3
Rewa,2024-02,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1230,24.54,81.3
Rewa,2024-02,650000,Doxycycline,Tetracycline,Broad,0,1105,24.54,81.3
Rewa,2024-02,650000,Metronidazole,Nitroimidazole,Narrow,0,1202,24.54,81.3
Rewa,2024-02,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,1047,24.54,81.3
Rewa,2024-02,650000,Meropenem,Carbapenem,Very Broad,0,69,24.54,81.3
Rewa,2024-03,650000,Amoxicillin,Penicillin,Narrow,0,1621,24.54,81.3
Rewa,2024-03,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2707,24.54,81.3
Rewa,2024-03,650000,Azithromycin,Macrolide,Broad,0,2152,24.54,81.3
Rewa,2024-03,650000,Cefixime,Cephalosporin,Broad,0,1429,24.54,81.3
Rewa,2024-03,650000,Ceftriaxone,Cephalosporin,Broad,0,633,24.54,81.3
Rewa,2024-03,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1562,24.54,81.3
Rewa,2024-03,650000,Doxycycline,Tetracycline,Broad,0,1174,24.54,81.3
Rewa,2024-03,650000,Metronidazole,Nitroimidazole,Narrow,0,1034,24.54,81.3
Rewa,2024-03,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,1036,24.54,81.3
Rewa,2024-03,650000,Meropenem,Carbapenem,Very Broad,0,86,24.54,81.3
Rewa,2024-04,650000,Amoxicillin,Penicillin,Narrow,0,1645,24.54,81.3
Rewa,2024-04,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2603,24.54,81.3
Rewa,2024-04,650000,Azithromycin,Macrolide,Broad,0,2098,24.54,81.3
Rewa,2024-04,650000,Cefixime,Cephalosporin,Broad,0,1533,24.54,81.3
Rewa,2024-04,650000,Ceftriaxone,Cephalosporin,Broad,0,683,24.54,81.3
Rewa,2024-04,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1436,24.54,81.3
Rewa,2024-04,650000,Doxycycline,Tetracycline,Broad,0,1288,24.54,81.3
Rewa,2024-04,650000,Metronidazole,Nitroimidazole,Narrow,0,1183,24.54,81.3
Rewa,2024-04,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,1013,24.54,81.3
Rewa,2024-04,650000,Meropenem,Carbapenem,Very Broad,0,72,24.54,81.3
Rewa,2024-05,650000,Amoxicillin,Penicillin,Narrow,0,1652,24.54,81.3
Rewa,2024-05,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2984,24.54,81.3
Rewa,2024-05,650000,Azithromycin,Macrolide,Broad,0,2078,24.54,81.3
Rewa,2024-05,650000,Cefixime,Cephalosporin,Broad,0,1559,24.54,81.3
Rewa,2024-05,650000,Ceftriaxone,Cephalosporin,Broad,0,599,24.54,81.3
Rewa,2024-05,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1374,24.54,81.3
Rewa,2024-05,650000,Doxycycline,Tetracycline,Broad,0,1238,24.54,81.3
Rewa,2024-05,650000,Metronidazole,Nitroimidazole,Narrow,0,1354,24.54,81.3
Rewa,2024-05,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,1129,24.54,81.3
Rewa,2024-05,650000,Meropenem,Carbapenem,Very Broad,0,79,24.54,81.3
Rewa,2024-06,650000,Amoxicillin,Penicillin,Narrow,0,1594,24.54,81.3
Rewa,2024-06,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2407,24.54,81.3
Rewa,2024-06,650000,Azithromycin,Macrolide,Broad,0,1730,24.54,81.3
Rewa,2024-06,650000,Cefixime,Cephalosporin,Broad,0,1327,24.54,81.3
Rewa,2024-06,650000,Ceftriaxone,Cephalosporin,Broad,0,606,24.54,81.3
Rewa,2024-06,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1339,24.54,81.3
Rewa,2024-06,650000,Doxycycline,Tetracycline,Broad,0,1003,24.54,81.3
Rewa,2024-06,650000,Metronidazole,Nitroimidazole,Narrow,0,1138,24.54,81.3
Rewa,2024-06,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,978,24.54,81.3
Rewa,2024-06,650000,Meropenem,Carbapenem,Very Broad,0,67,24.54,81.3
Rewa,2024-07,650000,Amoxicillin,Penicillin,Narrow,0,1453,24.54,81.3
Rewa,2024-07,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2259,24.54,81.3
Rewa,2024-07,650000,Azithromycin,Macrolide,Broad,0,1943,24.54,81.3
Rewa,2024-07,650000,Cefixime,Cephalosporin,Broad,0,1167,24.54,81.3
Rewa,2024-07,650000,Ceftriaxone,Cephalosporin,Broad,0,483,24.54,81.3
Rewa,2024-07,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1286,24.54,81.3
Rewa,2024-07,650000,Doxycycline,Tetracycline,Broad,0,1066,24.54,81.3
Rewa,2024-07,650000,Metronidazole,Nitroimidazole,Narrow,0,1115,24.54,81.3
Rewa,2024-07,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,893,24.54,81.3
Rewa,2024-07,650000,Meropenem,Carbapenem,Very Broad,0,63,24.54,81.3
Rewa,2024-08,650000,Amoxicillin,Penicillin,Narrow,0,1365,24.54,81.3
Rewa,2024-08,650000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2483,24.54,81.3
Rewa,2024-08,650000,Azithromycin,Macrolide,Broad,0,1686,24.54,81.3
Rewa,2024-08,650000,Cefixime,Cephalosporin,Broad,0,1279,24.54,81.3
Rewa,2024-08,650000,Ceftriaxone,Cephalosporin,Broad,0,634,24.54,81.3
Rewa,2024-08,650000,Ciprofloxacin,Fluoroquinolone,Broad,0,1195,24.54,81.3
Rewa,2024-08,650000,Doxycycline,Tetracycline,Broad,0,1041,24.54,81.3
Rewa,2024-08,650000,Metronidazole,Nitroimidazole,Narrow,0,1076,24.54,81.3
Rewa,2024-08,650000,Cotrimoxazole,Sulfonamide combination,Broad,1,922,24.54,81.3
Rewa,2024-08,650000,Meropenem,Carbapenem,Very Broad,0,65,24.54,81.3
Rewa,2024-09,650000,Amoxicillin,Penicillin,Narrow,0,1365,24.54,81.3
