Location,Month,Antibiotic,Resistance_Rate
Sagar,2024-08,Meropenem,14.43
Sagar,2024-09,Amoxicillin,14.78
Sagar,2024-09,Amoxicillin-Clavulanate,12.96
Sagar,2024-09,Azithromycin,11.94
Sagar,2024-09,Cefixime,14.14
Sagar,2024-09,Ceftriaxone,15.29
Sagar,2024-09,Ciprofloxacin,14.15
Sagar,2024-09,Doxycycline,15.61
Sagar,2024-09,Metronidazole,14.13
Sagar,2024-09,Cotrimoxazole,15.89
Sagar,2024-09,Meropenem,15.36
Sagar,2024-10,Amoxicillin,15.79
Sagar,2024-10,Amoxicillin-Clavulanate,13.1
Sagar,2024-10,Azithromycin,14.26
Sagar,2024-10,Cefixime,15.83
Sagar,2024-10,Ceftriaxone,14.9
Sagar,2024-10,Ciprofloxacin,15.09
Sagar,2024-10,Doxycycline,12.65
Sagar,2024-10,Metronidazole,16.23
Sagar,2024-10,Cotrimoxazole,13.46
Sagar,2024-10,Meropenem,11.84
Sagar,2024-11,Amoxicillin,14.06
Sagar,2024-11,Amoxicillin-Clavulanate,11.55
Sagar,2024-11,Azithromycin,12.88
Sagar,2024-11,Cefixime,17.12
Sagar,2024-11,Ceftriaxone,14.0
Sagar,2024-11,Ciprofloxacin,12.73
Sagar,2024-11,Doxycycline,14.04
Sagar,2024-11,Metronidazole,12.97
Sagar,2024-11,Cotrimoxazole,15.11
Sagar,2024-11,Meropenem,12.89
Sagar,2024-12,Amoxicillin,14.79
Sagar,2024-12,Amoxicillin-Clavulanate,13.03
Sagar,2024-12,Azithromycin,16.98
Sagar,2024-12,Cefixime,14.9
Sagar,2024-12,Ceftriaxone,14.3
Sagar,2024-12,Ciprofloxacin,14.03
Sagar,2024-12,Doxycycline,13.46
Sagar,2024-12,Metronidazole,13.17
Sagar,2024-12,Cotrimoxazole,13.34
Sagar,2024-12,Meropenem,15.77
Sagar,2025-01,Amoxicillin,14.1
Sagar,2025-01,Amoxicillin-Clavulanate,12.16
Sagar,2025-01,Azithromycin,13.05
Sagar,2025-01,Cefixime,15.58
Sagar,2025-01,Ceftriaxone,14.4
Sagar,2025-01,Ciprofloxacin,14.42
Sagar,2025-01,Doxycycline,15.56
Sagar,2025-01,Metronidazole,13.36
Sagar,2025-01,Cotrimoxazole,15.11
Sagar,2025-01,Meropenem,13.39
Sagar,2025-02,Amoxicillin,15.53
Sagar,2025-02,Amoxicillin-Clavulanate,14.26
Sagar,2025-02,Azithromycin,14.25
Sagar,2025-02,Cefixime,15.65
Sagar,2025-02,Ceftriaxone,15.69
Sagar,2025-02,Ciprofloxacin,14.57
Sagar,2025-02,Doxycycline,13.94
Sagar,2025-02,Metronidazole,16.15
Sagar,2025-02,Cotrimoxazole,15.25
Sagar,2025-02,Meropenem,13.88
Sagar,2025-03,Amoxicillin,14.55
Sagar,2025-03,Amoxicillin-Clavulanate,16.18
Sagar,2025-03,Azithromycin,14.99
Sagar,2025-03,Cefixime,14.93
Sagar,2025-03,Ceftriaxone,15.36
Sagar,2025-03,Ciprofloxacin,15.48
Sagar,2025-03,Doxycycline,14.74
Sagar,2025-03,Metronidazole,16.06
Sagar,2025-03,Cotrimoxazole,16.34
Sagar,2025-03,Meropenem,15.23
Sagar,2025-04,Amoxicillin,17.34
Sagar,2025-04,Amoxicillin-Clavulanate,15.6
Sagar,2025-04,Azithromycin,16.15
Sagar,2025-04,Cefixime,16.76
Sagar,2025-04,Ceftriaxone,16.91
Sagar,2025-04,Ciprofloxacin,16.67
Sagar,2025-04,Doxycycline,16.02
Sagar,2025-04,Metronidazole,17.41
Sagar,2025-04,Cotrimoxazole,14.9
Sagar,2025-04,Meropenem,14.99
Sagar,2025-05,Amoxicillin,15.89
Sagar,2025-05,Amoxicillin-Clavulanate,15.48
Sagar,2025-05,Azithromycin,13.49
Sagar,2025-05,Cefixime,17.46
Sagar,2025-05,Ceftriaxone,14.96
Sagar,2025-05,Ciprofloxacin,16.14
Sagar,2025-05,Doxycycline,14.04
Sagar,2025-05,Metronidazole,16.22
Sagar,2025-05,Cotrimoxazole,14.92
Sagar,2025-05,Meropenem,14.18
Sagar,2025-06,Amoxicillin,16.95
Sagar,2025-06,Amoxicillin-Clavulanate,15.7
Sagar,2025-06,Azithromycin,15.62
Sagar,2025-06,Cefixime,16.74
Sagar,2025-06,Ceftriaxone,17.58
Sagar,2025-06,Ciprofloxacin,15.65
Sagar,2025-06,Doxycycline,15.09
Sagar,2025-06,Metronidazole,16.13
Sagar,2025-06,Cotrimoxazole,16.96
Sagar,2025-06,Meropenem,17.6
Sagar,2025-07,Amoxicillin,15.95
Sagar,2025-07,Amoxicillin-Clavulanate,16.51
Sagar,2025-07,Azithromycin,17.92
Sagar,2025-07,Cefixime,19.11
Sagar,2025-07,Ceftriaxone,16.0
Sagar,2025-07,Ciprofloxacin,16.12
Sagar,2025-07,Doxycycline,16.97
Sagar,2025-07,Metronidazole,15.83
Sagar,2025-07,Cotrimoxazole,15.91
Sagar,2025-07,Meropenem,16.62
Sagar,2025-08,Amoxicillin,19.13
Sagar,2025-08,Amoxicillin-Clavulanate,15.71
Sagar,2025-08,Azithromycin,18.55
Sagar,2025-08,Cefixime,16.59
Sagar,2025-08,Ceftriaxone,17.77
Sagar,2025-08,Ciprofloxacin,18.98
Sagar,2025-08,Doxycycline,17.18
Sagar,2025-08,Metronidazole,16.42
Sagar,2025-08,Cotrimoxazole,17.82
Sagar,2025-08,Meropenem,16.44
Sagar,2025-09,Amoxicillin,17.82
Sagar,2025-09,Amoxicillin-Clavulanate,16.75
Sagar,2025-09,Azithromycin,17.69
Sagar,2025-09,Cefixime,15.52
Sagar,2025-09,Ceftriaxone,16.09
Sagar,2025-09,Ciprofloxacin,15.51
Sagar,2025-09,Doxycycline,16.61
Sagar,2025-09,Metronidazole,14.91
Sagar,2025-09,Cotrimoxazole,16.1
Sagar,2025-09,Meropenem,15.26
Sagar,2025-10,Amoxicillin,18.88
Sagar,2025-10,Amoxicillin-Clavulanate,15.89
Sagar,2025-10,Azithromycin,15.34
Sagar,2025-10,Cefixime,17.33
Sagar,2025-10,Ceftriaxone,19.07
Sagar,2025-10,Ciprofloxacin,16.93
Sagar,2025-10,Doxycycline,16.64
Sagar,2025-10,Metronidazole,18.02
Sagar,2025-10,Cotrimoxazole,17.84
Sagar,2025-10,Meropenem,16.96
Sagar,2025-11,Amoxicillin,16.09
Sagar,2025-11,Amoxicillin-Clavulanate,16.99
Sagar,2025-11,Azithromycin,14.78
Sagar,2025-11,Cefixime,15.87
Sagar,2025-11,Ceftriaxone,18.27
Sagar,2025-11,Ciprofloxacin,17.99
Sagar,2025-11,Doxycycline,16.69
Sagar,2025-11,Metronidazole,14.02
Sagar,2025-11,Cotrimoxazole,15.05
Sagar,2025-11,Meropenem,15.29
Sagar,2025-12,Amoxicillin,16.48
Sagar,2025-12,Amoxicillin-Clavulanate,15.06
Sagar,2025-12,Azithromycin,15.96
Sagar,2025-12,Cefixime,18.44
Sagar,2025-12,Ceftriaxone,17.08
Sagar,2025-12,Ciprofloxacin,16.74
Sagar,2025-12,Doxycycline,15.04
Sagar,2025-12,Metronidazole,14.29
Sagar,2025-12,Cotrimoxazole,14.98
Sagar,2025-12,Meropenem,14.14
Rewa,2024-01,Amoxicillin,14.7
Rewa,2024-01,Amoxicillin-Clavulanate,14.8
Rewa,2024-01,Azithromycin,13.11
Rewa,2024-01,Cefixime,14.61
Rewa,2024-01,Ceftriaxone,16.2
Rewa,2024-01,Ciprofloxacin,16.6
Rewa,2024-01,Doxycycline,14.95
Rewa,2024-01,Metronidazole,13.85
Rewa,2024-01,Cotrimoxazole,15.09
Rewa,2024-01,Meropenem,15.42
Rewa,2024-02,Amoxicillin,12.49
Rewa,2024-02,Amoxicillin-Clavulanate,16.09
Rewa,2024-02,Azithromycin,13.66
Rewa,2024-02,Cefixime,13.94
Rewa,2024-02,Ceftriaxone,14.28
Rewa,2024-02,Ciprofloxacin,14.88
Rewa,2024-02,Doxycycline,12.97
Rewa,2024-02,Metronidazole,13.81
Rewa,2024-02,Cotrimoxazole,14.94
Rewa,2024-02,Meropenem,14.26
Rewa,2024-03,Amoxicillin,15.54
Rewa,2024-03,Amoxicillin-Clavulanate,14.52
Rewa,2024-03,Azithromycin,15.42
Rewa,2024-03,Cefixime,16.11
Rewa,2024-03,Ceftriaxone,16.18
Rewa,2024-03,Ciprofloxacin,15.41
Rewa,2024-03,Doxycycline,15.62
Rewa,2024-03,Metronidazole,15.47
Rewa,2024-03,Cotrimoxazole,17.71
Rewa,2024-03,Meropenem,15.75
Rewa,2024-04,Amoxicillin,15.09
Rewa,2024-04,Amoxicillin-Clavulanate,13.93
Rewa,2024-04,Azithromycin,14.44
Rewa,2024-04,Cefixime,14.64
Rewa,2024-04,Ceftriaxone,15.71
Rewa,2024-04,Ciprofloxacin,14.24
Rewa,2024-04,Doxycycline,15.96
Rewa,2024-04,Metronidazole,13.05
Rewa,2024-04,Cotrimoxazole,13.03
Rewa,2024-04,Meropenem,14.33
Rewa,2024-05,Amoxicillin,14.38
Rewa,2024-05,Amoxicillin-Clavulanate,13.67
Rewa,2024-05,Azithromycin,14.14
Rewa,2024-05,Cefixime,14.29
Rewa,2024-05,Ceftriaxone,15.28
Rewa,2024-05,Ciprofloxacin,14.45
Rewa,2024-05,Doxycycline,14.18
Rewa,2024-05,Metronidazole,14.7
Rewa,2024-05,Cotrimoxazole,16.07
Rewa,2024-05,Meropenem,16.21
Rewa,2024-06,Amoxicillin,15.51
Rewa,2024-06,Amoxicillin-Clavulanate,15.35
Rewa,2024-06,Azithromycin,14.69
Rewa,2024-06,Cefixime,15.7
Rewa,2024-06,Ceftriaxone,15.75
Rewa,2024-06,Ciprofloxacin,16.63
Rewa,2024-06,Doxycycline,12.74
Rewa,2024-06,Metronidazole,14.49
Rewa,2024-06,Cotrimoxazole,15.37
Rewa,2024-06,Meropenem,14.61
Rewa,2024-07,Amoxicillin,14.55
Rewa,2024-07,Amoxicillin-Clavulanate,13.9
Rewa,2024-07,Azithromycin,16.0
Rewa,2024-07,Cefixime,14.57
Rewa,2024-07,Ceftriaxone,13.61
Rewa,2024-07,Ciprofloxacin,16.34
Rewa,2024-07,Doxycycline,15.54
Rewa,2024-07,Metronidazole,14.84
Rewa,2024-07,Cotrimoxazole,14.21
Rewa,2024-07,Meropenem,14.73
Rewa,2024-08,Amoxicillin,16.87
Rewa,2024-08,Amoxicillin-Clavulanate,13.51
Rewa,2024-08,Azithromycin,13.35
Rewa,2024-08,Cefixime,14.67
Rewa,2024-08,Ceftriaxone,15.47
Rewa,2024-08,Ciprofloxacin,14.81
Rewa,2024-08,Doxycycline,15.71
Rewa,2024-08,Metronidazole,16.13
Rewa,2024-08,Cotrimoxazole,15.49
Rewa,2024-08,Meropenem,15.44
Rewa,2024-09,Amoxicillin,15.81
Rewa,2024-09,Amoxicillin-Clavulanate,15.28
Rewa,2024-09,Azithromycin,13.63
Rewa,2024-09,Cefixime,14.21
Rewa,2024-09,Ceftriaxone,13.99
Rewa,2024-09,Ciprofloxacin,15.17
Rewa,2024-09,Doxycycline,15.24
Rewa,2024-09,Metronidazole,13.32
Rewa,2024-09,Cotrimoxazole,15.24
Rewa,2024-09,Meropenem,13.85
Rewa,2024-10,Amoxicillin,14.22
Rewa,2024-10,Amoxicillin-Clavulanate,14.48
Rewa,2024-10,Azithromycin,13.73
Rewa,2024-10,Cefixime,15.9
Rewa,2024-10,Ceftriaxone,15.18
Rewa,2024-10,Ciprofloxacin,16.13
Rewa,2024-10,Doxycycline,14.4
Rewa,2024-10,Metronidazole,14.38
Rewa,2024-10,Cotrimoxazole,17.12
Rewa,2024-10,Meropenem,12.94
Rewa,2024-11,Amoxicillin,16.88
Rewa,2024-11,Amoxicillin-Clavulanate,17.05
Rewa,2024-11,Azithromycin,15.87
Rewa,2024-11,Cefixime,14.94
Rewa,2024-11,Ceftriaxone,17.0
Rewa,2024-11,Ciprofloxacin,14.94
Rewa,2024-11,Doxycycline,14.18
Rewa,2024-11,Metronidazole,14.47
Rewa,2024-11,Cotrimoxazole,14.5
Rewa,2024-11,Meropenem,13.75
Rewa,2024-12,Amoxicillin,16.45
Rewa,2024-12,Amoxicillin-Clavulanate,14.15
Rewa,2024-12,Azithromycin,14.78
Rewa,2024-12,Cefixime,13.48
Rewa,2024-12,Ceftriaxone,15.23
Rewa,2024-12,Ciprofloxacin,13.79
Rewa,2024-12,Doxycycline,13.45
Rewa,2024-12,Metronidazole,14.56
Rewa,2024-12,Cotrimoxazole,16.07
Rewa,2024-12,Meropenem,15.07
Rewa,2025-01,Amoxicillin,15.9
Rewa,2025-01,Amoxicillin-Clavulanate,14.97
Rewa,2025-01,Azithromycin,14.55
Rewa,2025-01,Cefixime,16.05
Rewa,2025-01,Ceftriaxone,14.69
Rewa,2025-01,Ciprofloxacin,16.1
Rewa,2025-01,Doxycycline,16.21
Rewa,2025-01,Metronidazole,13.86
Rewa,2025-01,Cotrimoxazole,14.25
Rewa,2025-01,Meropenem,14.09
Rewa,2025-02,Amoxicillin,14.03
Rewa,2025-02,Amoxicillin-Clavulanate,14.89
Rewa,2025-02,Azithromycin,16.64
Rewa,2025-02,Cefixime,14.32
Rewa,2025-02,Ceftriaxone,17.07
Rewa,2025-02,Ciprofloxacin,15.0
Rewa,2025-02,Doxycycline,17.47
Rewa,2025-02,Metronidazole,14.32
Rewa,2025-02,Cotrimoxazole,15.15
Rewa,2025-02,Meropenem,13.97
Rewa,2025-03,Amoxicillin,15.44
Rewa,2025-03,Amoxicillin-Clavulanate,17.41
Rewa,2025-03,Azithromycin,16.25
Rewa,2025-03,Cefixime,17.15
Rewa,2025-03,Ceftriaxone,14.71
Rewa,2025-03,Ciprofloxacin,16.73
Rewa,2025-03,Doxycycline,14.59
Rewa,2025-03,Metronidazole,14.11
Rewa,2025-03,Cotrimoxazole,16.1
Rewa,2025-03,Meropenem,15.73
Rewa,2025-04,Amoxicillin,16.7
Rewa,2025-04,Amoxicillin-Clavulanate,17.17
Rewa,2025-04,Azithromycin,17.11
Rewa,2025-04,Cefixime,18.07
Rewa,2025-04,Ceftriaxone,15.29
Rewa,2025-04,Ciprofloxacin,18.1
Rewa,2025-04,Doxycycline,18.15
Rewa,2025-04,Metronidazole,15.6
Rewa,2025-04,Cotrimoxazole,14.43
Rewa,2025-04,Meropenem,14.36
Rewa,2025-05,Amoxicillin,17.06
Rewa,2025-05,Amoxicillin-Clavulanate,19.49
Rewa,2025-05,Azithromycin,17.05
Rewa,2025-05,Cefixime,16.68
Rewa,2025-05,Ceftriaxone,16.78
Rewa,2025-05,Ciprofloxacin,15.91
Rewa,2025-05,Doxycycline,17.9
Rewa,2025-05,Metronidazole,16.76
Rewa,2025-05,Cotrimoxazole,19.46
Rewa,2025-05,Meropenem,17.42
Rewa,2025-06,Amoxicillin,19.1
Rewa,2025-06,Amoxicillin-Clavulanate,17.61
Rewa,2025-06,Azithromycin,16.41
Rewa,2025-06,Cefixime,17.0
Rewa,2025-06,Ceftriaxone,16.64
Rewa,2025-06,Ciprofloxacin,18.97
Rewa,2025-06,Doxycycline,17.1
Rewa,2025-06,Metronidazole,18.48
Rewa,2025-06,Cotrimoxazole,17.89
Rewa,2025-06,Meropenem,16.97
Rewa,2025-07,Amoxicillin,17.13
Rewa,2025-07,Amoxicillin-Clavulanate,18.43
Rewa,2025-07,Azithromycin,17.58
Rewa,2025-07,Cefixime,19.18
Rewa,2025-07,Ceftriaxone,17.58
Rewa,2025-07,Ciprofloxacin,18.86
Rewa,2025-07,Doxycycline,19.54
Rewa,2025-07,Metronidazole,17.94
Rewa,2025-07,Cotrimoxazole,18.82
Rewa,2025-07,Meropenem,18.13
Rewa,2025-08,Amoxicillin,20.32
Rewa,2025-08,Amoxicillin-Clavulanate,18.33
Rewa,2025-08,Azithromycin,18.43
Rewa,2025-08,Cefixime,17.97
Rewa,2025-08,Ceftriaxone,17.33
Rewa,2025-08,Ciprofloxacin,16.68
Rewa,2025-08,Doxycycline,18.96
Rewa,2025-08,Metronidazole,16.37
Rewa,2025-08,Cotrimoxazole,18.61
Rewa,2025-08,Meropenem,17.81
Rewa,2025-09,Amoxicillin,19.01
Rewa,2025-09,Amoxicillin-Clavulanate,17.14
Rewa,2025-09,Azithromycin,16.58
Rewa,2025-09,Cefixime,18.21
Rewa,2025-09,Ceftriaxone,17.64
Rewa,2025-09,Ciprofloxacin,16.44
Rewa,2025-09,Doxycycline,19.5
Rewa,2025-09,Metronidazole,16.41
Rewa,2025-09,Cotrimoxazole,16.49
Rewa,2025-09,Meropenem,16.89
Rewa,2025-10,Amoxicillin,18.66
Rewa,2025-10,Amoxicillin-Clavulanate,14.63
Rewa,2025-10,Azithromycin,18.07
Rewa,2025-10,Cefixime,16.09
Rewa,2025-10,Ceftriaxone,17.53
Rewa,2025-10,Ciprofloxacin,16.35
Rewa,2025-10,Doxycycline,18.9
Rewa,2025-10,Metronidazole,16.77
Rewa,2025-10,Cotrimoxazole,16.12
Rewa,2025-10,Meropenem,16.18
Rewa,2025-11,Amoxicillin,16.72
Rewa,2025-11,Amoxicillin-Clavulanate,16.57
Rewa,2025-11,Azithromycin,16.66
Rewa,2025-11,Cefixime,16.45
Rewa,2025-11,Ceftriaxone,15.07
Rewa,2025-11,Ciprofloxacin,16.07
Rewa,2025-11,Doxycycline,16.77
Rewa,2025-11,Metronidazole,15.3
Rewa,2025-11,Cotrimoxazole,17.02
Rewa,2025-11,Meropenem,15.97
Rewa,2025-12,Amoxicillin,16.26
Rewa,2025-12,Amoxicillin-Clavulanate,17.58
Rewa,2025-12,Azithromycin,14.16
Rewa,2025-12,Cefixime,15.59
Rewa,2025-12,Ceftriaxone,17.82
Rewa,2025-12,Ciprofloxacin,18.35
Rewa,2025-12,Doxycycline,18.52
Rewa,2025-12,Metronidazole,15.99
Rewa,2025-12,Cotrimoxazole,16.67
Rewa,2025-12,Meropenem,16.73
Khandwa,2024-01,Amoxicillin,14.99
Khandwa,2024-01,Amoxicillin-Clavulanate,13.73
Khandwa,2024-01,Azithromycin,14.24
Khandwa,2024-01,Cefixime,13.95
Khandwa,2024-01,Ceftriaxone,14.14
Khandwa,2024-01,Ciprofloxacin,12.44
Khandwa,2024-01,Doxycycline,12.8
Khandwa,2024-01,Metronidazole,12.53
Khandwa,2024-01,Cotrimoxazole,12.0
Khandwa,2024-01,Meropenem,11.2
Khandwa,2024-02,Amoxicillin,13.21
Khandwa,2024-02,Amoxicillin-Clavulanate,13.19
Khandwa,2024-02,Azithromycin,13.42
Khandwa,2024-02,Cefixime,14.14
Khandwa,2024-02,Ceftriaxone,13.86
Khandwa,2024-02,Ciprofloxacin,13.25
Khandwa,2024-02,Doxycycline,12.24
Khandwa,2024-02,Metronidazole,14.15
Khandwa,2024-02,Cotrimoxazole,13.28
Khandwa,2024-02,Meropenem,12.63
Khandwa,2024-03,Amoxicillin,13.66
Khandwa,2024-03,Amoxicillin-Clavulanate,12.86
Khandwa,2024-03,Azithromycin,12.9
Khandwa,2024-03,Cefixime,13.1
Khandwa,2024-03,Ceftriaxone,13.52
Khandwa,2024-03,Ciprofloxacin,14.44
Khandwa,2024-03,Doxycycline,13.88
Khandwa,2024-03,Metronidazole,15.07
Khandwa,2024-03,Cotrimoxazole,14.91
Khandwa,2024-03,Meropenem,15.43
Khandwa,2024-04,Amoxicillin,15.01
Khandwa,2024-04,Amoxicillin-Clavulanate,14.78
Khandwa,2024-04,Azithromycin,13.45
Khandwa,2024-04,Cefixime,15.15
Khandwa,2024-04,Ceftriaxone,13.65
Khandwa,2024-04,Ciprofloxacin,12.62
Khandwa,2024-04,Doxycycline,15.61
Khandwa,2024-04,Metronidazole,12.49
Khandwa,2024-04,Cotrimoxazole,14.57
Khandwa,2024-04,Meropenem,12.8
Khandwa,2024-05,Amoxicillin,15.83
Khandwa,2024-05,Amoxicillin-Clavulanate,15.75
Khandwa,2024-05,Azithromycin,14.75
Khandwa,2024-05,Cefixime,15.8
Khandwa,2024-05,Ceftriaxone,14.56
Khandwa,2024-05,Ciprofloxacin,16.88
Khandwa,2024-05,Doxycycline,14.93
Khandwa,2024-05,Metronidazole,13.05
Khandwa,2024-05,Cotrimoxazole,14.34
Khandwa,2024-05,Meropenem,13.78
Khandwa,2024-06,Amoxicillin,14.53
Khandwa,2024-06,Amoxicillin-Clavulanate,12.75
Khandwa,2024-06,Azithromycin,14.8
Khandwa,2024-06,Cefixime,13.11
Khandwa,2024-06,Ceftriaxone,11.99
Khandwa,2024-06,Ciprofloxacin,14.26
Khandwa,2024-06,Doxycycline,13.48
Khandwa,2024-06,Metronidazole,13.3
Khandwa,2024-06,Cotrimoxazole,11.06
Khandwa,2024-06,Meropenem,13.21
Khandwa,2024-07,Amoxicillin,15.09
Khandwa,2024-07,Amoxicillin-Clavulanate,14.34
Khandwa,2024-07,Azithromycin,15.26
Khandwa,2024-07,Cefixime,16.64
Khandwa,2024-07,Ceftriaxone,15.82
Khandwa,2024-07,Ciprofloxacin,16.24
Khandwa,2024-07,Doxycycline,15.98
Khandwa,2024-07,Metronidazole,13.57
Khandwa,2024-07,Cotrimoxazole,15.42
Khandwa,2024-07,Meropenem,15.69
Khandwa,2024-08,Amoxicillin,14.84
Khandwa,2024-08,Amoxicillin-Clavulanate,14.21
Khandwa,2024-08,Azithromycin,15.46
Khandwa,2024-08,Cefixime,13.52
Khandwa,2024-08,Ceftriaxone,14.09
Khandwa,2024-08,Ciprofloxacin,14.42
Khandwa,2024-08,Doxycycline,15.3
Khandwa,2024-08,Metronidazole,14.98
Khandwa,2024-08,Cotrimoxazole,16.11
Khandwa,2024-08,Meropenem,13.62
Khandwa,2024-09,Amoxicillin,14.27
Khandwa,2024-09,Amoxicillin-Clavulanate,15.68
Khandwa,2024-09,Azithromycin,14.02
Khandwa,2024-09,Cefixime,14.5
Khandwa,2024-09,Ceftriaxone,13.26
Khandwa,2024-09,Ciprofloxacin,15.49
Khandwa,2024-09,Doxycycline,16.52
Khandwa,2024-09,Metronidazole,13.63
Khandwa,2024-09,Cotrimoxazole,16.12
Khandwa,2024-09,Meropenem,14.59
Khandwa,2024-10,Amoxicillin,13.4
Khandwa,2024-10,Amoxicillin-Clavulanate,14.12
Khandwa,2024-10,Azithromycin,13.85
Khandwa,2024-10,Cefixime,14.82
Khandwa,2024-10,Ceftriaxone,15.77
Khandwa,2024-10,Ciprofloxacin,17.21
Khandwa,2024-10,Doxycycline,13.26
Khandwa,2024-10,Metronidazole,14.24
Khandwa,2024-10,Cotrimoxazole,14.02
Khandwa,2024-10,Meropenem,13.27
Khandwa,2024-11,Amoxicillin,15.29
Khandwa,2024-11,Amoxicillin-Clavulanate,14.96
Khandwa,2024-11,Azithromycin,12.77
Khandwa,2024-11,Cefixime,15.04
Khandwa,2024-11,Ceftriaxone,13.82
Khandwa,2024-11,Ciprofloxacin,15.03
Khandwa,2024-11,Doxycycline,16.09
Khandwa,2024-11,Metronidazole,15.14
Khandwa,2024-11,Cotrimoxazole,15.05
Khandwa,2024-11,Meropenem,13.95
Khandwa,2024-12,Amoxicillin,14.83
Khandwa,2024-12,Amoxicillin-Clavulanate,15.17
Khandwa,2024-12,Azithromycin,14.88
Khandwa,2024-12,Cefixime,14.5
Khandwa,2024-12,Ceftriaxone,14.97
Khandwa,2024-12,Ciprofloxacin,13.16
Khandwa,2024-12,Doxycycline,13.5
Khandwa,2024-12,Metronidazole,15.03
Khandwa,2024-12,Cotrimoxazole,15.38
Khandwa,2024-12,Meropenem,14.26
Khandwa,2025-01,Amoxicillin,16.45
Khandwa,2025-01,Amoxicillin-Clavulanate,15.17
Khandwa,2025-01,Azithromycin,14.18
Khandwa,2025-01,Cefixime,13.33
Khandwa,2025-01,Ceftriaxone,16.37
Khandwa,2025-01,Ciprofloxacin,15.52
Khandwa,2025-01,Doxycycline,16.35
Khandwa,2025-01,Metronidazole,16.7
Khandwa,2025-01,Cotrimoxazole,13.11
Khandwa,2025-01,Meropenem,12.81
Khandwa,2025-02,Amoxicillin,11.7
Khandwa,2025-02,Amoxicillin-Clavulanate,15.66
Khandwa,2025-02,Azithromycin,15.19
Khandwa,2025-02,Cefixime,14.81
Khandwa,2025-02,Ceftriaxone,13.47
Khandwa,2025-02,Ciprofloxacin,14.61
Khandwa,2025-02,Doxycycline,14.62
Khandwa,2025-02,Metronidazole,15.21
Khandwa,2025-02,Cotrimoxazole,14.86
Khandwa,2025-02,Meropenem,15.0
Khandwa,2025-03,Amoxicillin,14.98
Khandwa,2025-03,Amoxicillin-Clavulanate,16.21
Khandwa,2025-03,Azithromycin,15.42
Khandwa,2025-03,Cefixime,13.66
Khandwa,2025-03,Ceftriaxone,16.62
Khandwa,2025-03,Ciprofloxacin,16.32
Khandwa,2025-03,Doxycycline,15.18
Khandwa,2025-03,Metronidazole,14.91
Khandwa,2025-03,Cotrimoxazole,16.64
Khandwa,2025-03,Meropenem,12.72
Khandwa,2025-04,Amoxicillin,16.95
Khandwa,2025-04,Amoxicillin-Clavulanate,14.84
Khandwa,2025-04,Azithromycin,16.37
Khandwa,2025-04,Cefixime,15.56
Khandwa,2025-04,Ceftriaxone,14.19
Khandwa,2025-04,Ciprofloxacin,14.88
Khandwa,2025-04,Doxycycline,16.23
Khandwa,2025-04,Metronidazole,14.81
Khandwa,2025-04,Cotrimoxazole,14.58
Khandwa,2025-04,Meropenem,14.25
Khandwa,2025-05,Amoxicillin,17.04
Khandwa,2025-05,Amoxicillin-Clavulanate,18.01
Khandwa,2025-05,Azithromycin,13.51
Khandwa,2025-05,Cefixime,19.23
Khandwa,2025-05,Ceftriaxone,16.52
Khandwa,2025-05,Ciprofloxacin,16.79
Khandwa,2025-05,Doxycycline,15.32
Khandwa,2025-05,Metronidazole,15.72
Khandwa,2025-05,Cotrimoxazole,16.19
Khandwa,2025-05,Meropenem,14.47
Khandwa,2025-06,Amoxicillin,16.28
Khandwa,2025-06,Amoxicillin-Clavulanate,18.19
Khandwa,2025-06,Azithromycin,14.95
Khandwa,2025-06,Cefixime,17.45
Khandwa,2025-06,Ceftriaxone,16.72
Khandwa,2025-06,Ciprofloxacin,15.91
Khandwa,2025-06,Doxycycline,18.74
Khandwa,2025-06,Metronidazole,15.45
Khandwa,2025-06,Cotrimoxazole,15.53
Khandwa,2025-06,Meropenem,16.17
Khandwa,2025-07,Amoxicillin,16.8
Khandwa,2025-07,Amoxicillin-Clavulanate,17.36
Khandwa,2025-07,Azithromycin,17.28
Khandwa,2025-07,Cefixime,17.7
Khandwa,2025-07,Ceftriaxone,17.47
Khandwa,2025-07,Ciprofloxacin,16.67
Khandwa,2025-07,Doxycycline,17.73
Khandwa,2025-07,Metronidazole,16.82
Khandwa,2025-07,Cotrimoxazole,16.69
Khandwa,2025-07,Meropenem,18.45
Khandwa,2025-08,Amoxicillin,17.49
Khandwa,2025-08,Amoxicillin-Clavulanate,18.54
Khandwa,2025-08,Azithromycin,18.44
Khandwa,2025-08,Cefixime,18.84
Khandwa,2025-08,Ceftriaxone,18.35
Khandwa,2025-08,Ciprofloxacin,17.42
Khandwa,2025-08,Doxycycline,16.94
Khandwa,2025-08,Metronidazole,16.66
Khandwa,2025-08,Cotrimoxazole,14.83
Khandwa,2025-08,Meropenem,17.6
Khandwa,2025-09,Amoxicillin,17.84
Khandwa,2025-09,Amoxicillin-Clavulanate,18.2
Khandwa,2025-09,Azithromycin,16.92
Khandwa,2025-09,Cefixime,18.1
Khandwa,2025-09,Ceftriaxone,16.02
Khandwa,2025-09,Ciprofloxacin,16.09
Khandwa,2025-09,Doxycycline,14.25
Khandwa,2025-09,Metronidazole,16.74
Khandwa,2025-09,Cotrimoxazole,16.32
Khandwa,2025-09,Meropenem,15.78
Khandwa,2025-10,Amoxicillin,17.63
